job_id,job_title,company,company_name,company_id,location,job_description,keywords,experience,education,salary,job-time
JOB101766,Data Analyst,NextGen Systems,NextGen Systems,COM005,"Noida, Uttar Pradesh","We are looking for a Data Analyst to join NextGen Systems. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and Bachelor's Degree qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",0-1 Years,Bachelor's Degree,₹5-8 LPA,Part-Time
JOB100487,Junior Data Analyst,TechNova Solutions,TechNova Solutions,COM001,"Hyderabad, Telangana","We are looking for a Junior Data Analyst to join TechNova Solutions. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and BCA qualification are preferred.","Spark, Python, SQL, AWS",3-5 Years,BCA,₹2.5-4 LPA,Part-Time
JOB101670,Product Analyst,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Gurugram, Haryana","We are looking for a Product Analyst to join CloudMatrix Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and B.Tech / B.E. qualification are preferred.","Java, Spring Boot, SQL, REST API",8+ Years,B.Tech / B.E.,₹8-12 LPA,Remote
JOB100682,Data Analyst,InsightWorks,InsightWorks,COM007,"Chennai, Tamil Nadu","We are looking for a Data Analyst to join InsightWorks. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and B.Sc. qualification are preferred.","Java, Spring Boot, SQL, REST API",5-8 Years,B.Sc.,₹3-5 LPA,Part-Time
JOB101209,AI Engineer,NextGen Systems,NextGen Systems,COM005,"Nashik, Maharashtra","We are looking for a AI Engineer to join NextGen Systems. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and B.Sc. qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",0-1 Years,B.Sc.,₹5-8 LPA,Remote
JOB100999,Python Developer,NextGen Systems,NextGen Systems,COM005,"Chennai, Tamil Nadu","We are looking for a Python Developer to join NextGen Systems. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and Bachelor's Degree qualification are preferred.","Java, Spring Boot, SQL, REST API",1-3 Years,Bachelor's Degree,₹8-12 LPA,Remote
JOB102353,Data Scientist,BluePeak Digital,BluePeak Digital,COM011,"Bengaluru, Karnataka","We are looking for a Data Scientist to join BluePeak Digital. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","SQL, Power BI, Excel, DAX",3-5 Years,Bachelor's Degree,₹10-16 LPA,Full-Time
JOB102171,BI Analyst,InsightWorks,InsightWorks,COM007,"Pune, Maharashtra","We are looking for a BI Analyst to join InsightWorks. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Any Graduate qualification are preferred.",,5-8 Years,Any Graduate,₹10-16 LPA,Contract
JOB101790,Data Engineer,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Noida, Uttar Pradesh","We are looking for a Data Engineer to join CloudMatrix Technologies. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",5-8 Years,BCA,₹6-10 LPA,Contract
JOB100234,Junior Data Analyst,Infosphere Analytics,Infosphere Analytics,COM002,"Nagpur, Maharashtra","We are looking for a Junior Data Analyst to join Infosphere Analytics. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and MBA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",5-8 Years,MBA,₹5-8 LPA,Internship
JOB100830,Data Scientist,DataBridge Labs,DataBridge Labs,COM004,Remote,"We are looking for a Data Scientist to join DataBridge Labs. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and B.Sc. qualification are preferred.","Java, Spring Boot, SQL, REST API",3-5 Years,B.Sc.,₹2.5-4 LPA,Part-Time
JOB101453,Financial Analyst,BluePeak Digital,BluePeak Digital,COM011,"Nashik, Maharashtra","We are looking for a Financial Analyst to join BluePeak Digital. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and Master's Degree qualification are preferred.","Excel, Power BI, SQL, Data Visualization",8+ Years,Master's Degree,₹8-12 LPA,Full-Time
JOB100448,Python Developer,Aster Technologies,Aster Technologies,COM012,"Bengaluru, Karnataka","We are looking for a Python Developer to join Aster Technologies. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","SQL, Power BI, Excel, DAX",5-8 Years,BCA,₹5-8 LPA,Remote
JOB101647,ML Engineer,CloudMatrix Technologies,CloudMatrix Technologies,COM003,"Hyderabad, Telangana","We are looking for a ML Engineer to join CloudMatrix Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and MBA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",0-1 Years,MBA,₹8-12 LPA,Contract
JOB100841,ML Engineer,TechNova Solutions,TechNova Solutions,COM001,Remote,"We are looking for a ML Engineer to join TechNova Solutions. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",5-8 Years,BCA,₹8-12 LPA,Part-Time
JOB100203,Python Developer,CloudMatrix Technologies,CloudMatrix Technologies,COM003,Remote,"We are looking for a Python Developer to join CloudMatrix Technologies. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",3-5 Years,Bachelor's Degree,₹2.5-4 LPA,Full-Time
JOB100611,MIS Executive,DataBridge Labs,DataBridge Labs,COM004,"Nashik, Maharashtra","We are looking for a MIS Executive to join DataBridge Labs. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 0-1 Years experience and Any Graduate qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",0-1 Years,Any Graduate,₹8-12 LPA,Internship
JOB101145,Python Developer,Aster Technologies,Aster Technologies,COM012,"Nagpur, Maharashtra","We are looking for a Python Developer to join Aster Technologies. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and BCA qualification are preferred.","SQL, Power BI, Excel, DAX",1-3 Years,BCA,₹8-12 LPA,Full-Time
JOB102417,Software Engineer,TechNova Solutions,TechNova Solutions,COM001,Remote,"We are looking for a Software Engineer to join TechNova Solutions. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Master's Degree qualification are preferred.","SQL, Power BI, Excel, DAX",3-5 Years,Master's Degree,₹4-7 LPA,Internship
JOB100049,Data Analyst,ByteCraft Solutions,ByteCraft Solutions,COM008,"Nagpur, Maharashtra","We are looking for a Data Analyst to join ByteCraft Solutions. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Bachelor's Degree qualification are preferred.","Python, SQL, AWS, ETL",5-8 Years,Bachelor's Degree,₹2.5-4 LPA,Remote
JOB100773,Product Analyst,FinEdge Technologies,FinEdge Technologies,COM006,"Noida, Uttar Pradesh","We are looking for a Product Analyst to join FinEdge Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and MBA qualification are preferred.","Java, Spring Boot, SQL, REST API",2-4 Years,MBA,₹6-10 LPA,Full-Time
JOB101849,ML Engineer,Aster Technologies,Aster Technologies,COM012,"Bengaluru, Karnataka","We are looking for a ML Engineer to join Aster Technologies. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Any Graduate qualification are preferred.","Excel, Power BI, SQL, Data Visualization",2-4 Years,Any Graduate,₹10-16 LPA,Contract
JOB101232,AI Engineer,FinEdge Technologies,FinEdge Technologies,COM006,"Noida, Uttar Pradesh","We are looking for a AI Engineer to join FinEdge Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and B.Sc. qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",2-4 Years,B.Sc.,₹6-10 LPA,Contract
